-2.6666666858214034,3.333333333332952,-2.6666666779613686
-2.666646146954675,3.333333333332593,-2.666666667008765
-2.666669974365617,-2.6666678031935636,3.33333333191657
3.333333333176152,-2.66668347609308,-2.6667662330290107
-2.6667229241234978,3.3333333198198467,-2.666895734119046
-2.6666668102028495,-2.666666955639848,3.3333333304021515
3.3333333328169483,-2.653360568008704,-2.666667215662245
-2.6666816471884607,3.333333244876381,-2.666668206896784
-2.666669740729864,-2.666689364306609,3.3333333325650445
3.333333324023637,-2.6733295080552275,-2.6668003214384193
-2.6666693338459306,3.3333333319782352,-2.6667450114126363
-2.666676252805646,-2.667161039683021,3.3333333332521247
3.3333333293955403,-2.6667368640627047,-2.666770657040996
-2.668270445836217,3.333333333282803,-2.6666466875702075
-2.6659270029159017,-2.6666636671298005,3.333333333320121
3.333333333235957,-2.666638979336492,-2.666666744948847
-2.6666908636828364,3.3333333332316717,-2.6666698377911326
-2.665999358132676,-2.662609676278437,3.3333333333318227
3.333333333310636,-2.6666684244630976,-2.6666918909762134
-2.66667170968353,3.3333333333327277,-2.6666535728805734
-2.6666815502566013,-2.6666327930516136,3.3333333333331203
3.3333333333331736,-2.666659840101274,-2.6666666579583875
-2.6666677463711204,3.3333333333332824,-2.6666666442841174
-2.666657810411888,-2.6666666672168704,3.33333333333333
3.3333333333333037,-2.6666666573358118,-2.6665199783540627
-2.666666375092531,3.333333333333332,-2.6666666679888253
-2.66666179495405,-2.666666670574878,3.333333333333331
3.333333333333331,-2.6666667566287687,-2.667008000241802
-2.6666666413455915,3.3333333333333326,-2.666666666766471
-2.6666666742321117,3.3333333333333055,-2.6664974526884113
